activity_id,source_system,source_record_id,activity_month,scope,facility_id,facility_name,facility_type,state_province,country,grid_region,product_line_id,product_line_name,product_family,activity_category,factor_type,activity_amount,activity_unit,cost_usd,evidence_reference,factor_id,factor_version,source_authority,factor_value_kg_co2e_per_unit,kg_co2e,metric_tons_co2e,has_negative_activity,has_missing_facility_id,has_missing_product_line_id,has_invalid_activity_month,has_unknown_activity_type,has_missing_facility_join,has_missing_product_line_join,has_missing_factor_join,is_reportable_emissions_row,qa_status_label
ce36c216ac6287199c4f59d0d4ef8d77,packaging_materials,151,2025-05-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,paper,packaging_paper_kg,268.5000,kg,1804.80,PKG-202505-FAC001-PL003-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,322.2000000000,0.32220000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c86971e17e5c071454c5618680b22102,shipping_miles,277,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,458.0615,ton_mile,2605.63,SHP-GHG-202503-0055,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,75.1220860000,0.07512208600000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
07afcdf38e9b03954c0fdb184bd8c410,shipping_miles,275,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,199.6189,ton_mile,786.83,SHP-GHG-202503-0053,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,32.7374996000,0.03273749960000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
dda6782a7c31154f7593cb1f8997e59c,shipping_miles,240,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,417.7931,ton_mile,1489.48,SHP-GHG-202503-0018,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,68.5180684000,0.06851806840000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1b7351d8c7ee287af676d738481947b3,shipping_miles,1309,2025-12-01,Scope 3,FAC003,Vancouver Warehouse,warehouse,WA,US,WA,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,279.1667,ton_mile,1627.27,SHP-GHG-202512-0090,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,45.7833388000,0.04578333880000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
98d297e6d2a3e6c3177ae59d8cf4f50c,shipping_miles,228,2025-03-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,415.9607,ton_mile,1054.03,SHP-GHG-202503-0006,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,68.2175548000,0.06821755480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
d4e64e987efa321ebe0f76c7e8ed0e08,shipping_miles,491,2025-05-01,Scope 3,FAC003,Vancouver Warehouse,warehouse,WA,US,WA,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,189.0539,ton_mile,600.77,SHP-GHG-202505-0063,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,31.0048396000,0.03100483960000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
0ae0f59009d68fecbe21246d7e24fa16,shipping_miles,400,2025-04-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,228.2885,ton_mile,709.28,SHP-GHG-202504-0073,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,37.4393140000,0.03743931400000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
9942f103c9cdc6ced25684a0a4ceab99,shipping_miles,404,2025-04-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,110.1107,ton_mile,409.31,SHP-GHG-202504-0077,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,18.0581548000,0.01805815480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c736df5da43c6c250c89de212b9e9d5e,shipping_miles,213,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,204.6714,ton_mile,779.63,SHP-GHG-202502-0091,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,33.5661096000,0.03356610960000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a3095ea2c03b09f1bf7e34d48ddcde1d,packaging_materials,553,2025-03-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,plastic,packaging_plastic_kg,457.1200,kg,1479.67,PKG-202503-FAC002-PL003-PLA,EF_PLASTIC_KG_2025,2025.1,Synthetic material factor,2.650000,1211.3680000000,1.2113680000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
3a556258c0ec9652bf82175ec845672e,shipping_miles,174,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,79.8660,ton_mile,605.13,SHP-GHG-202502-0052,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,13.0980240000,0.01309802400000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
5a59aaecd69004a1ef2e9abf9df1edec,packaging_materials,43,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,paper,packaging_paper_kg,272.0600,kg,1587.84,PKG-202502-FAC001-PL003-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,326.4720000000,0.32647200000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
cd006e77b9e497401f1d18407e5711a1,shipping_miles,438,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,333.4179,ton_mile,1183.95,SHP-GHG-202505-0010,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,54.6805356000,0.05468053560000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
659b9a67b9370e003e0c56af05ef30c7,shipping_miles,171,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,285.3067,ton_mile,1344.13,SHP-GHG-202502-0049,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,46.7902988000,0.04679029880000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
b42b0cf0e67708a78830c0e877a2c391,shipping_miles,147,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,257.4775,ton_mile,731.49,SHP-GHG-202502-0025,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,42.2263100000,0.04222631000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
4b65259e5818c93b4e94e0941da3bff4,shipping_miles,466,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,109.4637,ton_mile,534.03,SHP-GHG-202505-0038,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,17.9520468000,0.01795204680000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
6eadd8f7c63de9769b5f7a3a3b2101a9,shipping_miles,470,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,403.6207,ton_mile,1035.28,SHP-GHG-202505-0042,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,66.1937948000,0.06619379480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
cbcb23581aafdb28748c1349c779f063,shipping_miles,473,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,211.2123,ton_mile,1172.68,SHP-GHG-202505-0045,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,34.6388172000,0.03463881720000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
f905187aab734f149ce63ffd5258b854,shipping_miles,129,2025-02-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,329.0834,ton_mile,1283.21,SHP-GHG-202502-0007,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,53.9696776000,0.05396967760000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
41139a561b363f48f4b318d666b0a2a0,shipping_miles,483,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,201.5452,ton_mile,775.19,SHP-GHG-202505-0055,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,33.0534128000,0.03305341280000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
03ba456618a54fd4547d88d94331ec9d,shipping_miles,487,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,294.4585,ton_mile,763.29,SHP-GHG-202505-0059,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,48.2911940000,0.04829119400000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
55114b4a1476fd3782b07a8b5f0daaeb,shipping_miles,493,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,408.6557,ton_mile,1103.07,SHP-GHG-202505-0065,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,67.0195348000,0.06701953480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
84bf66cd369c6e54405c4622d3e331c7,shipping_miles,497,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,254.9208,ton_mile,1090.20,SHP-GHG-202505-0069,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,41.8070112000,0.04180701120000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
ebfc565115b52ed62d88595ba3100bcf,packaging_materials,139,2025-04-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,paper,packaging_paper_kg,307.3500,kg,1255.04,PKG-202504-FAC004-PL003-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,368.8200000000,0.36882000000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
d1762a86bf57f707e9a53e73e725ac05,shipping_miles,118,2025-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,300.2399,ton_mile,1523.51,SHP-GHG-202501-0117,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,49.2393436000,0.04923934360000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c50cfc5a8e67dbae3d1011c6f9c719a3,shipping_miles,502,2025-05-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,-38.7148,ton_mile,189.22,SHP-GHG-202505-0074,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,,,t,f,f,f,f,f,f,f,f,⚠️ Negative activity
18a9d8ec3179ce26b08f9eb840433bc8,shipping_miles,112,2025-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,154.5717,ton_mile,487.27,SHP-GHG-202501-0111,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,25.3497588000,0.02534975880000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a413a3af25d75e7690f752a311933bb7,shipping_miles,50,2025-01-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,461.9957,ton_mile,1438.57,SHP-GHG-202501-0049,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,75.7672948000,0.07576729480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
560e3db38289e525ff81ff090adb4a1b,shipping_miles,485,2025-05-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,346.3987,ton_mile,1080.48,SHP-GHG-202505-0057,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,56.8093868000,0.05680938680000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
87fa519f15b8d9451fe3b6c0ec056ec3,shipping_miles,558,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,397.6632,ton_mile,1977.92,SHP-GHG-202506-0016,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,65.2167648000,0.06521676480000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
653e72d5f5e08913112b15aa3ec374e2,shipping_miles,564,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,118.9665,ton_mile,611.66,SHP-GHG-202506-0022,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,19.5105060000,0.01951050600000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
15771c0cd473e72abd7c63f01607c0d5,shipping_miles,1493,2026-02-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,231.3206,ton_mile,949.44,SHP-GHG-202602-0059,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,37.9365784000,0.03793657840000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
7cae9e77495839b2e18ad46247c47d0e,shipping_miles,575,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,473.0866,ton_mile,1111.78,SHP-GHG-202506-0033,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,77.5862024000,0.07758620240000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
07cbaa67200127130735be92f9a0f164,shipping_miles,1482,2026-02-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,382.4060,ton_mile,1736.39,SHP-GHG-202602-0048,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,62.7145840000,0.06271458400000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
655d6ac6435f825d555639a33eb2020b,packaging_materials,260,2025-08-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,plastic,packaging_plastic_kg,485.2000,kg,2524.28,PKG-202508-FAC001-PL003-PLA,EF_PLASTIC_KG_2025,2025.1,Synthetic material factor,2.650000,1285.7800000000,1.2857800000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
9da4a2c6713be9e23abc65b7cfb056c5,shipping_miles,604,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,354.0147,ton_mile,1281.68,SHP-GHG-202506-0062,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,58.0584108000,0.05805841080000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
68afbd2fa1d554998dd80c4d7e69bcd2,shipping_miles,806,2025-08-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,259.6512,ton_mile,1205.16,SHP-GHG-202508-0044,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,42.5827968000,0.04258279680000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
928d20a96955df7d7fc5a2461cba5bcf,shipping_miles,626,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,201.8403,ton_mile,631.83,SHP-GHG-202506-0084,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,33.1018092000,0.03310180920000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
82d476e55517b9ee3d29ecdfdbeac826,shipping_miles,619,2025-06-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,77.4199,ton_mile,3967.91,SHP-GHG-202506-0077,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,85.3167298000,0.08531672980000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
cfeb1755046f5c1987524dbacf52a731,shipping_miles,634,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,236.2976,ton_mile,1002.49,SHP-GHG-202506-0092,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,38.7528064000,0.03875280640000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
6e76da97feac6ca799ea1ab4e50c6305,shipping_miles,488,2025-05-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,72.5993,ton_mile,2136.58,SHP-GHG-202505-0060,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,80.0044286000,0.08000442860000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
5d3dddb4fdf77c05a5f3b3fea25dfd1e,shipping_miles,377,2025-04-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,91.0429,ton_mile,2124.89,SHP-GHG-202504-0050,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,100.3292758000,0.10032927580000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a3a72d6e8b0a4c74dd830d9484e46103,shipping_miles,651,2025-06-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,88.5275,ton_mile,511.57,SHP-GHG-202506-0109,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,14.5185100000,0.01451851000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
513a68e0ebc348e04022f136d7037b60,shipping_miles,662,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,18.2229,ton_mile,83.59,SHP-GHG-202507-0005,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,2.9885556000,0.00298855560000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
873a397868daa03f441d9a1c90b43bf9,shipping_miles,664,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,151.1761,ton_mile,397.93,SHP-GHG-202507-0007,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,24.7928804000,0.02479288040000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
a09880ff001dca06bbea26465d22c571,shipping_miles,669,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,329.4011,ton_mile,1520.84,SHP-GHG-202507-0012,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,54.0217804000,0.05402178040000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
92f0eec82af19614edeb9de24a06e27d,shipping_miles,814,2025-08-01,Scope 3,FAC001,Portland Production Kitchen,manufacturing,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,79.9988,ton_mile,3287.51,SHP-GHG-202508-0052,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,88.1586776000,0.08815867760000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
2a25ddacf30fb66a1328794b1cda3f05,shipping_miles,673,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,248.7392,ton_mile,1372.84,SHP-GHG-202507-0016,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,40.7932288000,0.04079322880000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
73c2b983730ce5c63a7a482a79e2317e,shipping_miles,62,2025-01-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,264.7678,ton_mile,2253.09,SHP-GHG-202501-0061,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,291.7741156000,0.29177411560000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
c914bd54e2775fbd6bd96a07ffe790a5,shipping_miles,1003,2025-10-01,Scope 3,FAC003,Vancouver Warehouse,warehouse,WA,US,WA,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,283.1770,ton_mile,1682.59,SHP-GHG-202510-0029,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,312.0610540000,0.31206105400000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
0765ccb5d63fe468e706bbd3b0adae02,shipping_miles,685,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,481.9869,ton_mile,1295.96,SHP-GHG-202507-0028,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,79.0458516000,0.07904585160000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
d44d3fae78370dfb96943d0af2cd4866,shipping_miles,696,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,370.2877,ton_mile,1648.03,SHP-GHG-202507-0039,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,60.7271828000,0.06072718280000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
1af827d7296371743e0e1710e3db1cfd,shipping_miles,245,2025-03-01,Scope 3,FAC003,Vancouver Warehouse,warehouse,WA,US,WA,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,107.8992,ton_mile,2107.15,SHP-GHG-202503-0023,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,118.9049184000,0.11890491840000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
490e268add103d4be65d4ef502006c89,shipping_miles,44,2025-01-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,267.2899,ton_mile,3687.40,SHP-GHG-202501-0043,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,294.5534698000,0.29455346980000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
6afa881de5ef5095c4a3ab756418576b,shipping_miles,724,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,305.3521,ton_mile,1451.97,SHP-GHG-202507-0067,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,50.0777444000,0.05007774440000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
82ca34c19f0a8cf527412dc2624a3d90,packaging_materials,235,2025-07-01,Scope 3,FAC002,Clackamas Distribution Center,distribution,OR,US,OR,PL003,Infused Chocolates,edibles,paper,packaging_paper_kg,231.7900,kg,1643.56,PKG-202507-FAC002-PL003-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,278.1480000000,0.27814800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
ae08f13572db94e35b765802fb27bcf1,shipping_miles,728,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,98.9972,ton_mile,379.97,SHP-GHG-202507-0071,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,16.2355408000,0.01623554080000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
4e1a54ce090ab8274efee015627af3e4,shipping_miles,729,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,172.2128,ton_mile,640.42,SHP-GHG-202507-0072,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,28.2428992000,0.02824289920000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
241491f3de6a976b441cd0189377d28f,shipping_miles,1272,2025-12-01,Scope 3,,,,,,,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,82.8233,ton_mile,2663.15,SHP-GHG-202512-0053,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,91.2712766000,0.09127127660000000000,f,t,f,f,f,t,f,f,f,⚠️ Missing facility ID
afce09a981e3284ba5773fe061c5dd5b,shipping_miles,742,2025-07-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,truck,freight_truck_ton_mile,156.5075,ton_mile,711.69,SHP-GHG-202507-0085,EF_TRUCK_TON_MILE_2025,2025.1,Synthetic freight factor,0.164000,25.6672300000,0.02566723000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
57bf0008891ce77ef3d9405c607ed810,shipping_miles,1434,2026-02-01,Scope 3,FAC003,Vancouver Warehouse,warehouse,WA,US,WA,PL003,Infused Chocolates,edibles,air,freight_air_ton_mile,125.9669,ton_mile,1837.67,SHP-GHG-202602-0000,EF_AIR_TON_MILE_2025,2025.1,Synthetic freight factor,1.102000,138.8155238000,0.13881552380000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
9d4d107d289c943e09ad8c50f00c4714,packaging_materials,355,2025-10-01,Scope 3,FAC004,Denver Production Kitchen,manufacturing,CO,US,CO,PL003,Infused Chocolates,edibles,paper,packaging_paper_kg,266.5400,kg,990.78,PKG-202510-FAC004-PL003-PAP,EF_PAPER_KG_2025,2025.1,Synthetic material factor,1.200000,319.8480000000,0.31984800000000000000,f,f,f,f,f,f,f,f,t,✅ Reportable
